0	0	0.000000
14	0	0.000000
13	0	0.000000
31	0	0.000000
20	0	0.000000
28	0	0.000000
32	0	0.000000
27	0	0.000000
29	0	0.000000
22	0	0.000000
35	0	0.000000
21	0	0.000000
32	0	0.000000
45	0	0.000000
30	0	0.000000
28	0	0.000000
44	0	0.000000
28	0	0.000000
35	0	0.000000
36	0	0.000000
29	0	0.000000
38	0	0.000000
33	0	0.000000
38	0	0.000000
36	0	0.000000
30	0	0.000000
32	0	0.000000
35	0	0.000000
35	0	0.000000
37	0	0.000000
41	0	0.000000
38	0	0.000000
34	0	0.000000
47	0	0.000000
40	0	0.000000
43	0	0.000000
39	0	0.000000
40	0	0.000000
34	0	0.000000
37	0	0.000000
38	0	0.000000
34	0	0.000000
36	0	0.000000
49	0	0.000000
48	0	0.000000
42	0	0.000000
44	0	0.000000
40	0	0.000000
53	0	0.000000
42	0	0.000000
41	0	0.000000
43	0	0.000000
45	0	0.000000
41	0	0.000000
35	0	0.000000
47	0	0.000000
40	0	0.000000
37	0	0.000000
41	0	0.000000
43	0	0.000000
36	0	0.000000
38	0	0.000000
39	0	0.000000
44	0	0.000000
43	0	0.000000
45	0	0.000000
31	0	0.000000
46	0	0.000000
47	0	0.000000
47	0	0.000000
41	0	0.000000
37	0	0.000000
28	0	0.000000
49	0	0.000000
51	0	0.000000
41	0	0.000000
34	0	0.000000
46	0	0.000000
39	0	0.000000
38	0	0.000000
36	0	0.000000
30	0	0.000000
35	0	0.000000
44	0	0.000000
31	0	0.000000
38	0	0.000000
38	0	0.000000
41	0	0.000000
35	0	0.000000
40	0	0.000000
39	0	0.000000
37	0	0.000000
37	0	0.000000
43	0	0.000000
55	0	0.000000
46	0	0.000000
50	0	0.000000
26	0	0.000000
43	0	0.000000
35	0	0.000000
37	0	0.000000
37	0	0.000000
39	0	0.000000
34	0	0.000000
38	0	0.000000
43	0	0.000000
44	0	0.000000
53	0	0.000000
36	0	0.000000
40	0	0.000000
36	0	0.000000
34	0	0.000000
35	0	0.000000
