2	2.000000e-03	4.032416e-06	211727	121547736
2	4.000000e-03	1.441886e-06	211727	121547735
2	4.000000e-03	3.488637e-06	211727	121547730
2	2.000000e-03	8.243506e-08	211726	121547725
2	7.000000e-03	1.443145e-03	211726	121547721
2	5.000000e-03	1.467661e-04	211725	121547714
2	5.000000e-03	5.176456e-06	211725	121547712
2	1.000000e-03	5.159761e-02	211725	121547710
2	3.000000e-03	1.651384e-05	211725	121547707
2	1.000000e-03	1.840713e-03	211725	121547705
2	2.000000e-03	7.808947e-04	211725	121547704
2	8.000000e-03	1.105184e-03	211725	121547694
2	1.000000e-03	2.807604e-03	211725	121547687
2	5.000000e-03	1.631438e-04	211725	121547685
2	6.000000e-03	2.016768e-02	211725	121547683
2	2.000000e-03	4.138152e-03	211725	121547682
2	1.300000e-02	2.544947e-02	211725	121547681
2	8.000000e-03	1.690639e-03	211725	121547680
2	1.000000e-03	1.229657e-02	211724	121547677
2	2.000000e-03	6.290514e-03	211724	121547670
2	3.000000e-03	1.682431e-02	211724	121547669
2	6.000000e-03	1.450729e-01	211724	121547666
2	6.000000e-03	3.418944e-05	211724	121547665
2	3.000000e-03	2.929807e-06	211724	121547657
2	1.000000e-03	4.548577e-04	211724	121547656
2	2.000000e-03	1.381716e-02	211723	121547651
2	2.000000e-03	2.304328e-15	211723	121547647
2	2.000000e-03	2.673125e-03	211722	121547629
2	2.000000e-03	1.682004e-17	211722	121547625
2	8.000000e-03	2.365493e-06	211721	121547612
2	2.000000e-03	4.081265e-02	211721	121547594
2	5.000000e-03	2.429679e-04	211721	121547593
2	3.900000e-02	1.292969e-07	211721	121547590
2	3.000000e-03	2.089951e-01	211720	121547586
2	8.000000e-03	9.053333e-04	211720	121547578
2	2.000000e-02	6.229555e-08	211720	121547577
2	6.000000e-03	7.680904e-02	211719	121547567
2	1.100000e-02	3.920562e-11	211719	121547552
2	2.000000e-03	5.178313e-06	211718	121547531
2	9.000000e-03	1.176112e-01	211717	121547526
2	5.000000e-03	4.787959e-02	211717	121547522
2	7.000000e-03	2.805028e-05	211717	121547517
2	1.600000e-02	2.648466e-03	211717	121547514
2	9.000000e-03	1.057521e-02	211717	121547511
2	6.000000e-03	1.319222e-05	211716	121547495
2	3.000000e-03	3.578232e-03	211716	121547487
2	1.900000e-02	7.934256e-05	211716	121547477
2	1.400000e-02	1.130797e-02	211715	121547466
2	2.700000e-02	7.144585e-04	211715	121547462
2	7.000000e-03	2.563660e-02	211715	121547456
2	5.000000e-03	1.085522e-02	211714	121547444
2	3.000000e-03	5.815278e-03	211714	121547438
2	1.500000e-02	2.431495e-07	211713	121547426
2	1.000000e-02	1.314200e-05	211713	121547423
2	1.000000e-03	1.046198e-01	211713	121547419
2	1.200000e-02	1.138486e-07	211712	121547404
2	1.300000e-02	8.473001e-04	211712	121547403
2	1.400000e-02	8.745554e-04	211712	121547395
2	1.000000e-02	2.224390e-04	211711	121547371
2	7.000000e-03	2.151091e-05	211711	121547369
2	4.000000e-03	5.149279e-03	211711	121547368
2	5.000000e-03	1.733692e-04	211710	121547361
2	4.000000e-03	8.086373e-07	211710	121547355
2	8.000000e-03	6.035787e-04	211709	121547340
2	9.000000e-03	6.435630e-08	211709	121547338
2	2.000000e-02	3.355535e-11	211709	121547337
2	1.900000e-02	1.135183e-09	211708	121547320
2	4.000000e-03	2.109698e-03	211707	121547301
2	1.000000e-03	4.948881e-04	211707	121547300
2	4.000000e-03	1.172939e-05	211707	121547289
2	1.700000e-02	1.800550e-02	211706	121547279
2	2.000000e-03	5.000651e-07	211706	121547276
2	3.600000e-02	5.744129e-03	211706	121547268
2	3.200000e-02	5.586420e-05	211706	121547258
2	1.900000e-02	3.208395e-05	211705	121547235
2	1.100000e-02	6.123707e-02	211705	121547231
2	1.500000e-02	8.761169e-03	211704	121547225
2	8.000000e-03	1.532144e-02	211704	121547220
2	1.100000e-02	3.852599e-04	211704	121547211
2	2.000000e-03	5.108221e-07	211704	121547210
2	8.000000e-03	8.809215e-11	211701	121547146
2	2.900000e-02	5.103969e-05	211700	121547139
2	4.000000e-03	4.617055e-02	211700	121547120
2	8.000000e-03	1.037889e-02	211696	121547053
2	2.700000e-02	2.921879e-04	211695	121547024
2	1.700000e-02	2.474926e-05	211695	121547013
2	4.500000e-02	7.213715e-04	211694	121546993
2	5.000000e-03	2.930646e-04	211694	121546988
2	3.800000e-02	8.950764e-04	211694	121546982
2	5.300000e-02	4.915967e-08	211693	121546966
2	1.000000e-02	5.291433e-03	211692	121546953
2	3.000000e-03	1.342264e-05	211692	121546939
2	1.300000e-02	4.612211e-05	211688	121546854
2	6.000000e-03	1.048451e-02	211685	121546804
2	2.400000e-02	4.259043e-03	211684	121546779
2	3.500000e-02	2.374201e-03	211682	121546741
2	2.400000e-02	6.958069e-06	211680	121546718
2	8.700000e-02	6.760647e-04	211680	121546712
2	1.100000e-02	3.054739e-05	211680	121546706
2	1.300000e-02	6.867176e-04	211679	121546695
2	9.000000e-03	2.020692e-04	211678	121546674
2	7.000000e-03	3.397004e-03	211671	121546525
2	7.000000e-03	9.951285e-10	211670	121546500
2	4.600000e-02	3.447322e-04	211670	121546497
2	8.000000e-03	3.301143e-02	211669	121546478
2	3.300000e-02	1.706692e-02	211665	121546387
2	8.000000e-03	2.147213e-04	211660	121546281
2	1.060000e-01	1.682905e-04	211657	121546220
2	1.500000e-02	3.477580e-07	211652	121546099
2	5.800000e-02	9.210536e-03	211650	121546058
2	6.000000e-03	1.998505e-05	211648	121546027
2	4.000000e-03	2.850353e-07	211648	121546015
2	2.400000e-02	1.006696e-04	211647	121546005
2	9.000000e-03	5.273158e-04	211646	121545976
2	2.000000e-02	1.368839e-06	211643	121545918
2	1.070000e-01	1.504900e-04	211641	121545849
2	2.700000e-02	1.295866e-02	211637	121545776
2	1.400000e-02	7.906844e-08	211636	121545758
2	4.500000e-02	3.013854e-08	211635	121545712
2	1.100000e-02	8.412110e-06	211632	121545647
2	8.000000e-03	3.106693e-03	211626	121545414
2	1.200000e-02	5.197728e-03	211625	121545402
2	1.020000e-01	1.858829e-03	211624	121545360
2	3.100000e-02	1.415875e-04	211619	121545117
2	6.000000e-03	4.524231e-05	211612	121544835
2	4.000000e-03	1.858634e-04	211603	121544437
2	6.300000e-02	2.626097e-05	211601	121544355
2	2.700000e-02	1.324033e-04	211601	121544325
2	1.440000e-01	9.866353e-04	211596	121544115
2	2.500000e-02	1.397171e-06	211591	121543846
2	2.000000e-02	1.405794e-02	211588	121543750
2	3.400000e-02	2.543104e-03	211582	121543468
2	1.590000e-01	4.985318e-10	211582	121543447
2	8.000000e-02	2.129448e-04	211577	121543253
2	2.300000e-02	3.362645e-05	211574	121543127
2	5.100000e-02	1.327903e-08	211569	121542923
2	7.600000e-02	2.996113e-04	211569	121542902
2	1.640000e-01	5.775459e-04	211548	121541956
2	7.800000e-02	2.441520e-03	211540	121541594
2	1.900000e-02	9.461903e-04	211533	121541297
2	1.020000e-01	9.947471e-04	211522	121540783
2	1.500000e-02	7.872551e-06	211522	121540764
2	1.350000e-01	1.015638e-03	211518	121540612
2	5.200000e-02	4.756660e-06	211515	121540442
2	2.560000e-01	5.349775e-03	211507	121540103
2	5.500000e-02	1.097110e-07	211501	121539844
2	2.170000e-01	7.795980e-04	211498	121539720
2	4.500000e-02	1.794506e-04	211497	121539641
2	4.900000e-02	1.022524e-05	211495	121539550
2	4.900000e-02	4.596686e-05	211478	121538830
2	3.700000e-02	8.327629e-06	211462	121538071
2	1.100000e-02	1.429661e-04	211456	121537855
2	1.360000e-01	2.929075e-04	211445	121537400
2	3.400000e-02	3.490883e-08	211437	121537001
2	7.200000e-02	2.128240e-05	211435	121536898
2	7.000000e-03	2.800150e-03	211427	121536552
2	1.430000e-01	7.172707e-04	211413	121535917
2	7.000000e-02	7.604994e-04	211408	121535706
2	3.100000e-02	1.476144e-04	211406	121535571
2	6.000000e-03	1.447901e-02	211398	121535226
2	1.200000e-02	1.584460e-06	211388	121534827
2	5.200000e-02	4.700993e-03	211384	121534633
2	4.600000e-02	2.322022e-03	211360	121533520
2	2.070000e-01	2.472955e-05	211358	121533464
2	3.300000e-02	8.728322e-04	211357	121533432
2	2.330000e-01	2.508928e-04	211356	121533356
2	2.220000e-01	1.141057e-05	211348	121533042
2	6.000000e-03	9.649529e-04	211307	121531241
2	2.480000e-01	5.465284e-04	211291	121530498
2	3.400000e-02	4.065550e-03	211258	121529016
2	8.400000e-02	1.039083e-09	211224	121527462
2	3.660000e-01	3.142662e-06	211221	121527332
2	4.700000e-02	3.596128e-08	211214	121527029
2	6.400000e-02	1.848350e-03	211207	121526716
2	1.070000e-01	2.556641e-03	211183	121525730
2	1.410000e-01	1.625100e-03	211178	121525511
2	6.000000e-03	8.539906e-05	211178	121525489
2	8.700000e-02	1.255485e-03	211151	121524319
2	6.100000e-02	3.214963e-14	211141	121523880
2	1.000000e-01	4.843982e-11	211139	121523824
2	1.010000e-01	2.931875e-03	211106	121522408
2	8.300000e-02	8.058434e-06	211102	121522256
2	5.310000e-01	1.722287e-07	211060	121520434
2	5.170000e-01	4.528345e-06	211058	121520333
2	3.300000e-02	2.113403e-05	210987	121517204
2	2.900000e-01	7.796554e-05	210979	121516864
2	2.800000e-02	1.261721e-03	210898	121513362
2	1.280000e-01	2.750710e-04	210877	121512401
2	3.100000e-02	2.832150e-04	210795	121508921
2	6.100000e-02	1.220615e-06	210780	121508232
2	4.290000e-01	7.205163e-04	210767	121507614
2	6.330000e-01	8.805333e-07	210762	121507416
2	6.600000e-02	1.507105e-07	210757	121507172
2	1.830000e-01	1.829863e-04	210723	121505712
2	6.400000e-02	1.478511e-12	210668	121503291
2	5.500000e-01	1.536739e-06	210620	121501244
2	7.500000e-02	2.009508e-03	210511	121496416
2	1.350000e-01	1.070804e-03	210426	121492690
2	3.830000e-01	3.077419e-08	210424	121492601
2	3.910000e-01	2.064545e-09	210408	121491909
2	2.600000e-02	2.875326e-08	210401	121491615
2	7.630000e-01	2.316248e-04	210386	121490969
2	5.060000e-01	4.376202e-05	210329	121488468
2	8.000000e-02	7.526687e-06	210326	121488345
2	5.710000e-01	2.582725e-12	210298	121487121
2	5.780000e-01	1.141888e-15	210293	121486875
2	2.200000e-02	3.621654e-05	210248	121484820
2	4.300000e-02	2.053200e-04	210237	121484342
2	1.250000e-01	2.721038e-07	210233	121484179
2	5.540000e-01	1.190998e-05	210170	121481391
2	2.180000e-01	1.168941e-07	210162	121481077
2	1.800000e-02	1.529778e-04	210105	121478524
2	8.000000e-03	4.665513e-04	210019	121474742
2	2.730000e-01	1.315625e-04	209933	121470924
2	8.290000e-01	1.009063e-07	209927	121470661
2	4.560000e-01	1.435465e-08	209829	121466280
2	7.040000e-01	7.859278e-10	209826	121466118
2	5.450000e-01	3.958609e-06	209768	121463616
2	2.800000e-02	1.014438e-05	209754	121462981
2	2.870000e-01	3.431826e-08	209565	121454511
2	9.480000e-01	9.836356e-05	209411	121447733
2	7.400000e-01	8.900316e-15	209348	121445037
2	2.010000e-01	5.841738e-07	209340	121444636
2	6.190000e-01	1.679969e-21	209311	121443400
2	1.070000e-01	2.521966e-04	209205	121395507
2	7.050000e-01	8.617342e-08	209163	121353909
2	4.400000e-01	5.448615e-06	209149	121340501
2	5.250000e-01	5.355046e-04	208731	120926110
2	1.000000e-02	2.075420e-14	208637	120832656
2	3.320000e-01	1.608765e-07	208580	120776536
2	3.710000e-01	2.302770e-06	208498	120695001
2	1.530000e-01	4.069136e-04	208457	120654186
2	8.830000e-01	5.129626e-05	208357	120554774
2	9.960000e-01	5.947040e-05	208036	120237930
2	2.100000e-01	4.410040e-04	208036	120237802
2	5.040000e-01	1.344492e-07	207987	120188655
2	4.400000e-01	4.257144e-06	207911	120113841
2	5.450000e-01	2.979122e-04	207634	119839280
2	7.230000e-01	6.154600e-05	207590	119795899
2	8.180000e-01	2.679108e-06	207581	119787005
2	6.010000e-01	1.675527e-05	207493	119699483
2	1.240000e-01	3.405102e-06	207361	119570218
2	7.900000e-02	1.911434e-06	207075	119285971
2	7.720000e-01	1.197226e-04	207066	119277156
2	9.460000e-01	1.709010e-06	206883	119096276
2	8.760000e-01	5.714552e-05	206736	118949818
2	4.400000e-02	3.697367e-07	206603	118817949
2	1.650000e-01	3.522190e-05	206600	118815224
2	9.930000e-01	1.933790e-07	206520	118736063
2	9.330000e-01	4.153134e-05	206402	118619375
2	2.220000e-01	3.404741e-05	206233	118451777
2	3.400000e-01	7.242905e-05	206196	118415850
2	1.870000e-01	9.290768e-11	206195	118414699
2	3.370000e-01	3.592397e-07	206047	118268751
2	2.800000e-01	2.602862e-04	205963	118185026
2	6.680000e-01	1.122066e-06	205813	118036475
2	3.880000e-01	6.975261e-05	205790	118013382
2	4.030000e-01	5.502527e-06	205737	117960989
2	9.200000e-01	7.588043e-05	205662	117886778
2	4.760000e-01	5.943028e-05	205605	117830227
2	3.290000e-01	3.499783e-08	205504	117729238
2	2.820000e-01	1.885350e-07	205399	117625021
2	4.080000e-01	7.610820e-10	205203	117432257
2	9.440000e-01	8.900450e-05	205074	117304563
2	5.120000e-01	1.743769e-07	204944	117175897
2	7.000000e-03	5.803245e-14	204915	117146582
2	4.590000e-01	2.363952e-07	204570	116805708
2	6.210000e-01	6.402495e-12	204497	116732888
2	8.340000e-01	1.408846e-04	204440	116676662
2	2.540000e-01	1.463474e-05	204229	116468342
2	6.420000e-01	2.562207e-05	204219	116458579
2	1.870000e-01	1.957942e-07	204101	116341071
2	6.810000e-01	3.276697e-05	204091	116330947
2	8.890000e-01	5.603725e-08	204089	116328772
2	5.410000e-01	1.878482e-05	203929	116169975
2	4.830000e-01	1.186726e-08	203854	116095903
2	2.910000e-01	3.994231e-08	203740	115983558
2	9.200000e-01	2.691868e-05	203523	115767623
2	6.590000e-01	7.891816e-09	203500	115745474
2	3.100000e-02	1.134338e-05	203430	115675882
2	8.210000e-01	1.527116e-05	203331	115577257
2	8.630000e-01	7.837129e-08	203287	115534104
2	4.200000e-01	6.983222e-07	203121	115369606
2	2.900000e-01	2.537337e-06	202550	114803753
2	2.630000e-01	2.789222e-06	202508	114762892
2	4.500000e-02	5.122822e-04	202381	114636869
2	2.120000e-01	3.667285e-07	202191	114448163
2	2.900000e-02	4.618096e-11	202140	114397570
2	6.640000e-01	4.453898e-14	202078	114335781
2	5.280000e-01	1.107968e-05	202070	114328357
2	8.160000e-01	6.343494e-06	202056	114314865
2	3.440000e-01	1.581078e-06	201660	113921339
2	1.860000e-01	1.195704e-14	201627	113889402
2	8.760000e-01	1.172541e-05	201338	113602840
2	2.760000e-01	6.266015e-06	201233	113498651
2	7.600000e-01	3.086336e-12	201158	113424637
2	3.270000e-01	1.723383e-07	200753	113021985
2	3.720000e-01	2.219537e-07	200683	112952375
2	4.520000e-01	2.777039e-09	200466	112737594
2	7.410000e-01	1.216507e-04	200332	112605010
2	8.350000e-01	4.216389e-06	199900	112176093
2	7.500000e-02	2.050368e-04	199833	112110495
2	3.370000e-01	2.876183e-05	199602	111880956
2	7.100000e-02	1.143581e-05	199515	111794816
2	9.180000e-01	1.516966e-08	199467	111748076
2	3.820000e-01	1.210156e-07	199385	111666901
2	5.320000e-01	1.359872e-05	199383	111664515
2	2.380000e-01	1.531006e-05	199228	111510204
2	1.900000e-01	3.275877e-14	199199	111481394
2	3.700000e-01	2.152328e-08	199182	111464925
2	9.510000e-01	7.150897e-07	199016	111301010
2	5.180000e-01	3.977189e-05	198973	111258708
2	5.440000e-01	8.678278e-05	198958	111243779
2	6.860000e-01	2.671149e-09	198782	111069201
2	2.610000e-01	9.996400e-06	198751	111038468
2	7.000000e-02	2.192694e-05	198749	111036440
2	1.370000e-01	2.734403e-09	198687	110975179
2	3.910000e-01	1.445250e-07	198683	110971267
2	5.550000e-01	2.828849e-08	198640	110928973
2	6.930000e-01	1.505203e-06	198637	110925609
2	8.660000e-01	2.662647e-08	198631	110919650
2	6.800000e-01	5.262394e-05	198383	110673259
2	1.270000e-01	1.452724e-08	198103	110395668
2	5.540000e-01	5.233165e-08	197979	110273172
2	2.090000e-01	1.088046e-05	197930	110223848
2	2.000000e-01	5.378232e-05	197758	110053265
2	3.430000e-01	1.009587e-08	197639	109935359
2	7.590000e-01	2.006759e-05	197613	109909380
2	8.600000e-02	4.206156e-09	197612	109908744
2	3.760000e-01	5.571865e-10	197554	109850708
2	4.650000e-01	3.493662e-06	197221	109521241
2	6.850000e-01	1.681946e-06	197176	109476340
2	4.670000e-01	5.577644e-07	197116	109416388
2	9.050000e-01	3.478761e-06	196561	108866320
2	2.810000e-01	4.861481e-09	196295	108602897
2	6.030000e-01	3.808722e-15	196251	108559224
2	4.100000e-02	7.462035e-06	196062	108371628
2	5.420000e-01	4.299899e-12	195990	108300598
2	2.770000e-01	2.757661e-05	195943	108254303
2	5.130000e-01	3.580030e-05	195752	108065401
2	2.530000e-01	4.659641e-09	195604	107919214
2	3.530000e-01	3.203764e-06	195512	107827781
2	6.760000e-01	1.882260e-05	195470	107785767
2	8.820000e-01	4.613299e-06	195420	107736146
2	4.790000e-01	3.801697e-07	195402	107718721
2	3.360000e-01	1.404815e-04	195366	107683106
2	1.240000e-01	5.828847e-10	195261	107579408
2	4.150000e-01	1.129857e-05	195207	107525618
2	4.230000e-01	1.068805e-06	195009	107330041
2	5.820000e-01	1.683998e-09	194880	107202179
2	6.200000e-02	3.250303e-04	194645	106969224
2	6.080000e-01	2.209372e-06	194207	106535049
2	5.120000e-01	2.104273e-05	194166	106494274
2	3.680000e-01	6.383438e-06	193058	105398821
2	3.400000e-02	4.889018e-10	193022	105363369
2	5.930000e-01	9.829365e-09	192786	105130097
2	7.440000e-01	1.332786e-06	192414	104761088
2	8.730000e-01	9.598530e-09	192330	104677808
2	2.550000e-01	4.356794e-14	192284	104631549
2	3.100000e-01	3.800584e-05	192259	104607101
2	3.840000e-01	3.651587e-11	192121	104469678
2	2.900000e-02	5.379925e-10	192101	104449558
2	1.810000e-01	8.273265e-06	192086	104434847
2	2.540000e-01	3.675609e-06	191843	104193895
2	2.970000e-01	1.033266e-07	191682	104034340
2	1.020000e-01	1.895152e-07	191564	103916953
2	4.400000e-01	9.736141e-05	191452	103805920
2	1.330000e-01	1.896116e-05	191445	103798968
2	3.760000e-01	9.307639e-06	191236	103592704
2	2.410000e-01	2.043741e-05	191173	103530467
2	1.540000e-01	1.292786e-04	190787	103148392
2	7.790000e-01	2.881668e-10	190785	103146190
2	2.490000e-01	4.781895e-13	190771	103132336
2	9.830000e-01	3.446030e-07	190756	103117346
2	2.210000e-01	1.155993e-07	190412	102776186
2	5.600000e-02	2.304666e-09	190327	102691457
2	3.950000e-01	2.866248e-08	190256	102620916
2	9.790000e-01	4.733523e-06	190148	102513574
2	7.840000e-01	5.467936e-06	190108	102473945
2	1.680000e-01	8.070095e-08	190077	102442730
2	3.020000e-01	6.361502e-07	189930	102297088
2	3.920000e-01	2.153635e-08	189826	102194055
2	4.990000e-01	2.324031e-07	189596	101965504
2	5.850000e-01	2.990209e-06	189364	101735787
2	4.700000e-02	2.066858e-07	189156	101530362
2	8.860000e-01	1.257755e-09	189107	101482300
2	9.530000e-01	2.684588e-06	188588	100966979
2	7.770000e-01	1.476607e-05	187868	100252812
2	1.200000e-02	1.439905e-05	187776	100161865
2	5.090000e-01	1.025996e-08	187621	100008521
2	6.090000e-01	4.631002e-07	187572	99959553
2	2.600000e-02	1.228655e-12	186813	99206562
2	8.860000e-01	1.137534e-06	186676	99071978
2	2.340000e-01	4.637148e-05	186511	98908181
2	8.420000e-01	7.420627e-06	186279	98678585
2	4.900000e-02	8.109728e-07	186257	98656793
2	5.510000e-01	9.591811e-07	186167	98566834
2	9.750000e-01	3.890019e-07	186049	98449895
2	8.240000e-01	1.866718e-06	185932	98334444
2	6.830000e-01	6.731316e-06	185918	98320907
2	9.530000e-01	6.481411e-05	185916	98318766
2	1.840000e-01	1.971712e-18	185183	97591907
2	4.000000e-03	9.979935e-07	184820	97232788
2	9.030000e-01	3.420063e-06	184791	97204843
2	6.570000e-01	1.505304e-12	184462	96878463
2	6.180000e-01	3.077571e-05	184284	96702591
2	4.900000e-01	6.795132e-07	184117	96537675
2	5.350000e-01	3.878620e-07	184029	96450218
2	2.990000e-01	6.179265e-06	183416	95844418
2	5.410000e-01	5.021944e-06	183302	95732278
2	5.090000e-01	4.180517e-11	183287	95716924
2	5.060000e-01	5.475182e-07	183253	95683397
2	9.540000e-01	3.572517e-07	183211	95641227
2	2.640000e-01	1.265620e-05	183065	95496551
2	3.200000e-02	9.042633e-10	182986	95418471
2	5.870000e-01	5.503631e-06	182965	95397652
2	3.000000e-02	3.226297e-08	182474	94911947
2	6.470000e-01	2.485355e-07	182324	94763536
2	1.820000e-01	3.838712e-10	182301	94740534
2	2.180000e-01	7.453598e-06	182138	94578617
2	3.870000e-01	4.009613e-11	182117	94557599
2	6.870000e-01	1.688199e-06	182079	94519529
2	3.700000e-02	4.795168e-11	182032	94473341
2	8.050000e-01	3.076277e-06	181833	94276083
2	3.870000e-01	1.456968e-06	181671	94115557
2	5.640000e-01	4.276134e-07	180810	93263326
2	1.610000e-01	8.682997e-05	180744	93197362
2	7.690000e-01	3.035246e-06	180325	92783937
2	3.500000e-01	3.163802e-05	180309	92768197
2	7.310000e-01	3.644909e-05	180149	92609298
2	2.900000e-02	3.286415e-05	179964	92426849
2	4.660000e-01	3.015796e-10	179956	92418963
2	1.090000e-01	4.970757e-06	179934	92396868
2	6.050000e-01	6.869396e-06	179923	92385466
2	2.620000e-01	3.237802e-08	179870	92333654
2	7.000000e-03	2.602470e-05	179869	92332411
2	7.700000e-01	2.952131e-12	179716	92180628
2	1.320000e-01	8.793958e-07	179610	92075920
2	8.750000e-01	2.178356e-05	179167	91635958
2	3.300000e-01	1.156419e-05	179031	91501859
2	4.460000e-01	4.555466e-11	178773	91247322
2	5.030000e-01	3.971015e-10	178293	90770682
2	9.360000e-01	2.648699e-06	178246	90724432
2	4.800000e-02	2.407649e-06	178198	90676712
2	6.720000e-01	2.171510e-13	178061	90541265
2	5.570000e-01	9.027809e-07	177779	90261929
2	1.910000e-01	5.793881e-15	177709	90192892
2	3.690000e-01	4.322133e-10	177642	90126421
2	3.390000e-01	1.392289e-07	177495	89981239
2	3.290000e-01	5.263908e-05	176691	89185466
2	4.830000e-01	1.715325e-06	176581	89076357
2	3.100000e-01	2.476754e-05	176576	89071896
2	8.970000e-01	6.437944e-06	175437	87942769
2	5.900000e-01	4.401502e-06	175049	87558247
2	4.080000e-01	1.572243e-17	174708	87221260
2	9.530000e-01	1.349575e-07	174194	86712159
2	4.240000e-01	2.626873e-09	173590	86113857
2	1.510000e-01	1.103688e-05	173427	85952817
2	6.030000e-01	9.701291e-07	173286	85812437
2	8.380000e-01	2.038817e-05	172759	85290245
2	1.060000e-01	4.354005e-06	172432	84966455
2	4.300000e-01	6.904254e-06	172405	84939199
2	1.570000e-01	1.747026e-08	172262	84797285
2	6.300000e-01	6.467465e-12	171879	84417232
2	9.650000e-01	4.555063e-10	171110	83654181
2	3.740000e-01	1.510396e-10	170929	83475180
2	7.310000e-01	3.118975e-05	170883	83429814
2	4.120000e-01	5.414847e-06	170823	83370846
2	1.600000e-02	3.106929e-09	169892	82449075
2	9.040000e-01	1.858670e-06	169857	82413794
2	1.270000e-01	7.282168e-07	169784	82341885
2	6.240000e-01	1.597579e-05	169623	82180992
2	1.680000e-01	1.329952e-05	169394	81953707
2	5.650000e-01	4.547082e-06	169319	81879447
2	2.630000e-01	1.294184e-10	168587	81154692
2	1.540000e-01	3.778073e-06	168545	81112646
2	5.400000e-01	3.414998e-08	168394	80962925
2	1.070000e-01	2.564515e-11	167807	80381845
2	7.020000e-01	3.602620e-05	167448	80025440
2	9.580000e-01	1.831770e-07	167121	79701822
2	9.710000e-01	8.902880e-11	167099	79679547
2	5.550000e-01	1.627680e-06	165853	78444773
2	4.300000e-02	1.441042e-07	165634	78227894
2	4.520000e-01	8.336219e-07	165312	77908877
2	9.530000e-01	2.224079e-07	165132	77729582
2	2.950000e-01	3.592764e-07	165096	77694376
2	6.010000e-01	2.318846e-08	164808	77408661
2	6.290000e-01	3.804305e-05	164765	77366018
2	6.960000e-01	1.001841e-04	164299	76904840
2	9.620000e-01	1.883553e-05	164111	76719791
2	5.450000e-01	1.443978e-07	163750	76362781
2	1.010000e-01	1.561540e-08	163746	76358851
2	3.770000e-01	3.919821e-12	163594	76208577
2	5.420000e-01	3.940667e-06	163144	75762172
2	1.800000e-01	1.179236e-05	163120	75737777
2	3.700000e-02	3.710410e-07	161642	74275248
2	2.790000e-01	6.217161e-07	160877	73516815
2	4.570000e-01	1.546714e-06	160289	72935092
2	6.840000e-01	4.470055e-05	160161	72807408
2	9.620000e-01	1.651097e-05	159993	72641951
2	6.260000e-01	1.004479e-15	159608	72259910
2	7.930000e-01	2.126056e-05	159596	72248273
2	6.500000e-01	1.415597e-05	159595	72246946
2	2.360000e-01	1.198582e-06	159321	71974877
2	1.400000e-01	3.196031e-07	158768	71427546
2	5.770000e-01	3.690652e-06	158646	71305493
2	9.520000e-01	2.940582e-07	158296	70960259
2	9.100000e-01	5.304344e-07	158041	70708436
2	7.550000e-01	7.758140e-06	157432	70104199
2	9.710000e-01	1.979569e-09	157404	70077253
2	7.470000e-01	5.755403e-08	157290	69964769
2	4.260000e-01	6.328615e-08	156960	69637839
2	6.940000e-01	1.428168e-05	156657	69337936
2	8.300000e-02	1.354029e-05	156552	69233815
