2	42
0	43
2	39
0	40
1	42
3	45
1	43
2	44
1	43
0	43
1	43
2	42
2	44
2	44
1	45
1	38
1	40
0	41
2	43
2	41
1	43
0	40
0	39
0	41
0	42
0	43
2	47
1	46
1	45
2	43
3	44
1	46
2	45
2	44
0	47
2	49
0	42
0	41
1	39
1	38
1	36
1	43
3	39
0	40
1	41
0	39
2	42
0	41
2	46
0	41
2	43
4	44
1	47
3	47
3	45
2	46
0	43
2	40
3	39
1	39
2	38
1	36
0	33
0	35
0	35
1	36
1	43
1	42
2	40
2	37
1	39
1	38
2	38
2	36
1	37
3	38
1	36
3	34
0	36
2	39
0	41
1	40
1	40
1	39
1	40
2	38
0	40
0	42
2	42
2	38
1	39
3	47
2	45
1	44
0	40
1	37
1	39
1	38
1	40
2	39
1	37
1	36
1	36
1	35
0	34
1	35
1	34
1	36
3	37
2	32
2	32
1	34
1	32
1	33
1	33
0	33
1	36
2	38
1	39
1	37
1	40
1	38
2	37
2	36
1	39
1	34
0	37
1	38
1	39
2	37
1	35
1	35
0	37
0	35
1	36
2	34
1	41
3	34
0	31
0	31
0	36
0	31
0	32
0	35
0	38
2	35
1	29
2	28
3	35
1	36
2	36
0	41
2	40
1	38
2	39
2	38
1	35
0	40
2	38
1	37
2	37
2	38
3	35
0	40
1	38
1	37
1	34
1	32
1	36
2	39
3	39
1	35
1	33
2	35
3	36
0	35
0	39
1	40
1	41
0	43
1	39
1	38
1	35
1	37
0	38
2	39
2	36
2	38
0	40
0	38
2	41
1	38
0	36
0	40
3	36
1	34
0	36
1	33
2	34
1	33
0	35
3	33
1	37
2	37
0	37
1	37
2	40
2	39
2	41
2	40
1	39
2	37
2	37
1	37
3	32
3	34
3	33
1	32
0	40
3	41
0	43
2	40
0	40
1	38
4	37
3	36
4	35
2	39
0	38
0	38
1	42
0	41
2	42
2	43
2	42
1	46
2	44
1	43
2	45
3	39
0	39
1	46
2	48
1	50
1	44
2	40
1	39
1	38
2	36
2	38
4	40
3	40
1	41
1	41
2	40
3	40
2	41
0	41
2	38
4	46
4	46
3	44
1	43
3	43
5	39
1	42
4	43
5	38
2	42
2	38
1	39
2	45
3	43
2	43
3	43
1	42
4	40
0	39
3	36
1	36
2	39
2	41
0	40
2	39
3	43
2	39
4	41
4	41
2	41
1	42
2	44
0	41
3	44
0	44
2	50
4	49
1	47
2	48
1	47
5	49
3	45
3	46
2	43
2	41
1	44
3	45
2	42
1	44
3	44
0	45
2	41
1	42
4	39
2	39
2	39
2	40
1	40
3	40
1	36
2	39
3	39
3	41
3	37
1	37
2	41
1	39
1	40
2	44
2	43
4	40
1	38
5	45
3	45
2	44
1	46
2	47
2	51
3	48
4	41
2	39
5	40
3	37
1	35
3	36
3	37
2	41
3	36
2	39
2	44
1	41
2	40
3	39
2	38
2	38
2	38
3	37
1	38
0	44
2	43
5	40
3	43
2	44
2	43
1	41
3	37
3	36
2	37
2	31
2	35
2	38
3	42
2	38
1	36
0	36
1	42
2	37
1	37
5	36
3	36
4	36
2	37
2	35
0	34
2	38
1	38
0	31
1	34
3	36
1	41
0	42
3	39
2	45
2	43
3	44
3	39
1	41
1	42
0	43
2	36
1	35
4	36
0	33
1	33
0	29
3	33
1	28
4	36
3	36
2	38
2	39
1	40
2	36
3	35
3	36
1	32
0	36
1	36
1	36
1	36
3	37
0	40
1	44
2	41
3	43
0	40
4	45
2	40
1	41
0	37
1	43
2	41
1	44
3	42
3	41
2	39
0	40
2	36
1	39
1	38
3	39
4	41
2	41
4	40
3	42
1	43
5	41
2	42
1	42
3	41
2	45
1	43
2	48
1	47
4	45
0	44
0	43
2	43
1	40
3	43
1	41
2	42
2	40
3	41
2	42
2	44
0	42
1	42
1	45
2	44
1	43
3	44
2	45
0	41
1	43
0	46
3	46
2	48
2	46
4	47
1	45
2	47
2	47
0	49
2	44
0	46
1	41
4	40
2	37
2	37
2	38
1	36
1	36
3	35
3	34
2	35
2	36
3	34
2	31
1	36
2	36
2	42
2	39
3	40
4	37
2	36
3	37
2	37
1	40
1	38
1	40
1	41
4	39
0	41
4	36
2	35
4	39
2	34
1	34
2	31
0	33
1	32
4	32
2	29
1	32
3	34
3	33
1	35
1	39
4	41
2	35
5	33
1	35
1	32
0	32
0	38
1	37
2	34
2	34
2	33
2	34
1	34
3	33
0	35
4	35
3	32
1	36
3	31
1	35
0	34
2	34
2	40
2	38
3	38
4	40
3	37
5	38
2	37
3	41
1	34
1	42
2	35
3	34
4	34
2	35
3	34
2	33
2	31
2	31
2	35
2	33
0	35
3	34
4	34
4	29
5	32
3	33
3	35
0	36
1	41
3	40
2	43
2	38
4	40
3	41
2	39
1	40
3	35
1	42
3	46
4	39
3	37
3	39
2	43
5	44
2	40
3	40
1	40
1	36
3	34
2	38
1	43
2	43
4	43
4	43
3	36
3	33
5	36
3	40
3	42
4	39
2	38
3	40
2	42
3	40
1	38
1	44
0	48
4	41
3	38
2	38
3	40
4	42
5	40
3	42
1	45
3	39
3	40
4	40
7	40
1	41
3	43
2	40
4	38
4	42
0	38
2	37
1	39
2	39
2	42
1	41
3	44
3	40
1	43
1	40
2	37
2	39
2	41
2	40
1	41
2	40
4	43
1	42
6	40
3	41
1	43
3	42
2	43
3	38
3	42
2	39
2	38
2	36
0	36
2	38
3	36
0	39
0	37
1	38
2	37
0	35
5	37
2	38
4	36
2	38
2	40
2	41
2	41
2	37
3	37
3	38
3	33
3	34
4	37
3	39
2	39
4	36
1	38
4	39
1	45
4	42
3	45
2	48
2	40
5	45
3	45
7	45
3	46
2	44
3	44
0	44
4	45
1	49
0	46
4	45
5	41
2	42
1	41
2	42
1	46
1	42
4	40
3	37
2	39
3	39
1	38
3	38
2	40
4	43
2	44
3	45
2	38
3	36
1	37
3	36
4	33
4	32
2	34
2	36
2	40
3	42
1	39
1	39
3	38
3	37
2	36
4	37
2	34
5	38
3	35
4	40
4	36
2	40
1	36
2	37
2	42
4	37
1	34
3	39
5	39
3	41
5	45
3	48
1	45
1	45
1	41
3	40
4	36
4	36
2	35
3	33
2	33
6	35
3	34
1	33
0	31
3	29
1	33
1	33
2	30
2	31
2	31
3	36
0	41
2	34
0	36
2	34
3	33
3	32
1	32
3	32
1	35
2	30
3	28
2	29
1	27
3	33
2	31
1	34
1	29
4	29
1	33
3	31
2	30
2	30
4	33
1	36
2	32
2	34
4	34
2	34
1	33
2	36
4	37
3	34
2	37
2	37
4	34
1	37
5	38
2	38
1	34
2	35
4	40
2	41
1	35
0	41
4	34
2	32
3	31
2	31
2	33
1	32
1	31
1	34
3	35
2	34
2	32
2	33
3	32
2	30
1	30
2	31
2	33
2	33
1	32
3	33
1	40
0	40
2	43
1	41
3	39
4	43
2	38
4	40
2	41
1	41
1	44
2	42
4	43
2	42
3	41
4	41
1	36
3	39
2	38
0	38
4	37
2	35
1	36
2	37
2	38
1	41
3	37
0	37
4	40
1	44
4	44
5	46
2	46
3	49
3	53
1	53
4	55
3	59
2	57
3	54
5	54
5	49
3	45
5	48
4	44
1	45
4	50
3	47
1	51
1	51
4	53
5	49
2	47
3	50
1	42
2	44
2	45
4	48
2	48
2	50
2	52
2	51
2	54
3	52
5	50
2	49
5	47
4	49
3	46
3	47
4	47
0	46
1	45
1	47
7	48
6	48
2	49
3	53
3	53
2	55
3	54
3	50
3	53
6	48
4	42
2	40
1	39
0	38
3	38
5	40
5	42
3	41
4	48
5	53
6	56
2	55
4	52
2	48
5	53
3	53
4	48
3	47
4	41
4	43
3	45
1	44
1	43
2	41
0	43
3	40
4	42
4	42
2	38
5	38
4	37
5	39
3	41
2	47
5	45
5	43
4	50
3	46
4	42
2	44
2	46
6	46
3	43
3	42
4	44
5	51
4	47
3	45
2	46
2	47
4	49
4	46
2	42
2	43
4	44
6	48
4	49
5	45
4	39
5	41
2	46
4	40
4	42
4	43
0	44
2	44
7	44
4	42
3	43
6	45
5	51
1	50
2	47
1	47
3	42
0	41
3	39
3	40
4	40
5	44
6	48
3	52
3	47
3	42
5	44
3	47
3	44
2	41
3	40
7	43
7	44
4	49
6	47
5	47
3	44
6	45
4	48
4	51
4	55
4	54
1	58
6	58
5	58
3	59
5	58
4	57
4	57
9	56
5	55
3	57
4	57
8	53
6	53
4	51
3	52
3	54
3	54
4	55
5	55
4	55
5	56
2	59
2	63
2	58
6	55
5	55
3	53
2	54
3	57
4	56
3	51
4	53
4	54
4	56
3	58
4	58
1	65
4	57
2	55
2	51
4	55
6	54
2	55
8	60
3	61
6	63
4	57
2	53
5	53
3	54
4	52
6	48
4	46
1	45
4	54
2	49
3	51
4	49
4	52
7	49
3	50
5	50
6	50
0	52
4	48
3	48
5	50
4	49
4	48
4	46
4	51
4	46
5	47
3	46
3	50
5	49
6	50
5	49
2	49
6	49
5	48
2	50
4	50
3	51
5	52
3	48
3	44
2	48
5	48
5	44
3	45
7	45
4	47
3	45
4	49
4	46
2	47
3	46
2	42
3	42
4	39
3	33
7	36
4	39
3	40
2	40
5	41
3	38
2	39
4	41
3	46
1	50
4	48
4	45
3	44
6	47
3	50
7	46
7	46
4	47
3	46
4	48
5	51
5	49
4	53
5	52
5	53
6	53
5	50
5	48
3	49
5	49
6	49
2	47
3	53
3	49
2	50
4	56
8	53
6	57
3	52
2	51
2	50
4	51
4	51
6	52
5	53
4	52
1	52
4	53
6	50
5	56
2	56
4	54
4	52
4	52
5	53
2	55
7	53
2	52
3	56
3	51
4	52
4	51
6	49
5	46
2	46
5	45
3	48
3	49
3	50
5	47
0	51
8	49
3	52
5	50
3	50
4	49
4	52
6	55
5	50
3	45
4	47
1	44
5	42
5	42
2	46
3	50
5	50
4	50
7	50
4	50
7	47
5	49
4	50
2	47
5	47
4	45
6	50
3	54
4	46
5	44
5	45
5	41
2	44
5	44
5	49
7	49
5	52
4	50
2	42
5	44
6	44
3	48
4	50
3	46
3	42
4	41
2	39
2	44
3	47
5	48
4	48
4	46
3	49
7	49
2	50
4	47
2	46
5	44
3	46
5	51
4	48
6	46
4	43
2	46
3	43
4	43
6	43
2	38
5	45
6	48
4	49
3	53
4	50
5	45
6	47
0	47
7	45
4	47
7	46
2	46
3	43
4	45
5	47
5	45
4	45
6	47
7	51
4	50
6	49
5	54
5	54
4	56
5	52
4	50
4	50
0	49
4	54
4	49
6	53
5	50
3	47
5	49
4	45
6	46
4	45
7	45
7	50
5	49
6	45
2	45
6	45
6	47
4	48
5	55
5	50
4	48
6	45
5	44
4	48
5	48
1	50
4	50
4	50
7	52
5	49
4	49
4	44
3	41
2	43
5	45
3	43
5	40
7	42
4	43
4	45
6	44
5	41
6	44
3	44
3	43
6	45
8	42
6	45
6	47
6	48
3	48
4	51
3	51
6	51
5	53
4	49
2	49
5	50
6	44
3	43
5	41
6	46
6	42
8	44
4	48
3	42
3	42
3	47
3	47
4	48
4	51
5	54
4	54
5	58
3	54
3	50
5	51
3	47
3	49
2	48
4	51
4	55
3	52
6	53
3	55
3	52
3	57
4	59
0	55
2	53
3	52
5	52
5	53
5	52
6	50
7	52
5	52
6	51
4	51
3	49
3	49
3	50
2	51
6	48
3	47
6	46
3	47
3	44
7	48
5	48
4	48
5	52
3	49
3	50
5	51
5	52
4	52
6	53
6	54
3	56
3	58
6	58
8	52
4	51
4	49
7	48
6	51
4	51
4	48
2	47
4	46
5	45
3	46
2	47
6	50
8	48
3	46
4	48
3	48
4	47
6	50
5	53
6	54
3	57
2	60
4	60
4	58
4	56
3	55
2	51
3	54
2	56
2	51
3	51
5	52
1	55
1	57
5	62
4	61
6	66
6	69
3	68
3	64
2	61
6	65
3	60
3	56
3	59
2	56
7	59
4	56
4	59
2	58
5	53
3	51
4	49
6	50
4	52
3	55
6	55
5	51
3	55
2	52
5	57
4	59
3	52
1	52
4	51
3	51
3	47
5	44
8	46
3	48
3	49
7	54
3	50
6	51
2	55
3	53
1	55
3	52
4	50
2	48
4	51
6	49
5	52
3	50
3	52
2	51
3	54
5	51
3	45
4	45
4	45
4	46
7	46
3	48
3	46
3	47
1	45
5	43
3	46
5	45
2	46
4	49
4	49
3	46
2	51
4	53
3	52
4	55
4	56
6	54
3	52
4	54
5	53
3	51
5	51
3	56
4	52
4	46
4	49
1	50
2	51
6	47
3	46
2	46
5	48
3	48
5	46
5	44
7	45
3	44
5	48
1	45
4	46
3	49
2	50
4	49
3	49
5	48
6	48
2	50
7	51
4	50
3	53
5	54
2	49
3	51
2	48
4	46
2	51
2	54
4	50
3	50
8	53
4	52
4	50
4	49
3	51
4	52
4	51
5	52
2	54
4	50
2	51
2	52
5	49
3	51
3	47
4	48
5	45
2	49
2	45
4	51
4	53
1	56
2	55
3	52
0	55
4	53
4	56
4	55
3	55
4	54
3	60
6	59
3	58
3	51
4	49
4	47
6	48
4	50
8	52
2	51
1	52
3	52
4	49
3	50
4	52
5	49
7	49
1	52
2	54
2	52
7	52
1	51
1	51
4	49
5	48
4	52
6	56
4	56
5	55
4	51
6	49
2	42
1	42
0	43
4	41
6	44
5	49
4	47
2	50
3	53
3	55
4	49
2	45
4	47
5	44
5	42
3	45
3	45
3	42
6	45
4	47
3	48
6	49
5	49
6	47
5	49
4	53
2	50
3	45
5	46
2	46
4	45
2	44
6	42
5	45
0	43
3	45
5	48
4	47
8	49
3	52
4	50
5	54
3	51
3	47
4	47
6	48
2	47
3	48
2	53
3	47
3	46
5	44
3	44
1	43
4	45
2	41
3	41
5	41
2	42
7	41
5	44
3	38
3	38
3	40
5	41
5	46
2	42
3	42
3	45
1	48
4	50
4	48
5	45
6	45
4	43
3	37
1	40
1	45
4	44
5	48
6	47
5	50
5	50
4	50
6	50
4	46
2	47
2	56
3	54
7	54
7	49
4	47
3	48
5	49
2	55
4	53
5	52
4	48
5	52
3	53
4	52
6	53
2	51
1	49
7	47
4	50
5	47
5	48
2	50
5	53
3	51
4	50
4	53
3	56
3	54
2	55
5	55
6	51
4	47
2	48
4	51
3	46
4	47
2	43
3	45
3	43
3	47
6	50
4	46
3	49
4	46
6	47
1	51
5	50
5	50
5	51
5	52
2	52
5	52
7	49
2	52
5	51
3	49
3	49
5	49
2	53
2	57
3	55
2	58
1	55
1	54
3	51
4	53
2	56
6	61
4	54
3	54
4	55
2	46
4	45
4	42
5	47
2	45
3	47
5	46
3	45
2	41
3	46
4	47
4	43
4	42
6	41
3	41
0	44
2	44
3	47
5	47
4	46
4	41
5	39
5	41
7	39
3	42
4	43
5	45
5	44
2	45
5	44
5	45
3	49
4	51
5	50
3	45
5	49
3	47
4	48
4	48
4	50
1	42
9	40
3	41
4	44
2	43
5	38
2	42
4	43
4	45
5	42
1	43
2	42
6	46
4	43
5	37
6	39
3	38
3	39
3	45
4	45
4	46
3	45
3	47
5	46
8	45
4	46
2	52
2	49
3	47
6	47
1	51
3	49
2	46
3	44
0	42
3	43
0	44
4	41
0	41
3	38
5	41
4	41
6	44
3	40
5	48
3	46
3	50
1	46
5	48
3	46
2	48
5	50
2	52
5	52
5	52
4	52
2	57
3	47
2	44
3	44
3	47
5	45
3	45
2	48
7	45
5	44
3	42
5	48
2	41
4	40
4	39
2	45
1	46
3	44
4	45
4	42
3	46
3	46
6	48
2	46
4	45
3	49
3	43
4	47
2	49
4	48
4	47
2	44
2	43
6	46
5	47
2	49
5	48
5	47
1	44
4	38
4	41
7	40
3	38
4	37
5	34
2	37
4	38
1	39
5	42
5	42
8	43
2	46
2	41
6	43
3	43
7	45
4	47
4	48
4	52
3	47
5	49
3	52
8	49
3	48
4	51
5	50
2	50
4	51
3	49
1	57
5	57
2	58
2	57
4	53
2	51
4	53
5	54
2	54
2	55
7	57
2	56
2	55
2	53
5	52
4	51
6	53
4	55
3	53
2	53
5	49
7	48
2	52
4	55
4	52
3	49
4	46
5	50
5	50
3	47
2	46
3	45
4	46
2	46
3	41
1	44
3	47
2	45
3	46
3	42
4	44
6	44
4	39
5	43
4	41
7	37
3	36
3	40
3	40
6	38
4	39
5	40
2	37
1	40
3	39
6	33
3	33
7	32
4	35
2	33
5	32
4	35
3	34
5	37
3	39
5	37
3	37
2	39
1	38
3	41
4	44
0	43
4	39
8	43
6	42
4	45
5	43
3	46
8	46
5	43
5	40
2	43
1	43
3	41
4	43
5	41
5	40
4	40
3	42
2	46
4	42
4	42
3	37
3	41
4	37
4	39
3	39
4	38
3	42
4	41
5	45
5	44
3	44
5	39
7	43
4	46
7	43
2	44
2	45
6	50
4	49
4	50
7	53
2	51
3	52
5	52
4	52
4	50
5	51
7	50
6	48
4	53
4	48
2	49
5	55
3	53
5	54
6	52
3	51
4	53
2	54
1	49
2	45
2	50
5	47
4	44
2	47
5	46
5	48
3	52
4	47
5	49
5	44
3	44
3	45
3	43
5	42
4	42
5	45
3	46
5	42
4	42
2	40
5	41
5	45
4	45
2	47
4	43
2	40
5	46
3	46
2	46
5	47
1	46
8	45
3	45
6	45
3	45
6	42
5	42
3	40
3	45
5	41
5	44
4	43
5	44
4	46
5	47
2	41
2	44
3	46
3	42
4	47
3	43
4	43
5	41
4	40
2	38
4	41
4	46
4	49
5	46
7	46
4	44
4	42
2	44
4	44
7	44
3	42
4	45
4	45
3	47
6	44
5	43
2	44
3	43
3	40
5	38
2	38
5	40
7	38
4	38
4	39
2	38
5	36
6	33
4	36
6	37
3	36
7	35
4	34
6	37
2	34
3	29
5	31
3	34
3	33
6	35
3	35
4	34
4	34
3	34
4	38
4	39
4	42
4	48
5	46
5	48
5	49
3	46
3	43
5	42
3	43
5	44
4	40
4	38
5	40
3	40
4	37
5	36
1	34
3	35
3	36
6	37
3	38
4	39
4	35
5	35
6	38
4	39
5	38
4	42
5	40
4	40
5	38
5	38
3	40
3	39
4	40
4	41
4	42
1	43
4	41
3	39
6	39
4	42
5	44
6	43
4	40
5	38
6	40
4	42
5	43
3	42
3	37
4	36
4	36
7	35
5	36
5	34
4	38
5	38
3	35
3	38
3	36
3	36
5	37
4	35
6	43
3	41
4	44
5	43
4	42
6	40
5	43
5	48
4	48
4	44
7	45
2	43
6	44
4	47
3	44
3	46
5	48
3	46
4	47
4	43
3	46
5	43
6	43
4	42
5	44
3	44
7	40
4	42
6	37
5	35
5	33
5	33
3	34
3	37
4	36
3	39
5	34
5	35
2	31
3	32
1	36
4	36
5	39
5	40
3	40
5	41
5	41
4	45
4	38
4	42
4	42
5	43
4	43
5	45
4	45
6	41
5	40
4	40
4	43
4	42
4	42
2	39
3	36
4	35
5	33
3	36
5	32
5	32
4	30
4	34
3	34
4	32
5	30
3	33
4	38
5	33
2	36
4	34
4	33
6	33
6	33
4	28
3	33
5	33
2	34
5	36
3	34
3	29
3	37
7	37
3	35
4	39
3	39
7	35
4	32
3	36
5	33
2	33
3	36
5	35
2	36
5	39
4	37
3	42
5	42
5	38
6	42
6	39
3	42
2	40
3	40
4	39
2	43
4	42
6	40
7	39
4	44
3	42
3	44
5	44
3	46
4	48
4	50
4	51
2	42
4	44
2	45
2	44
3	42
3	41
5	44
6	42
5	45
2	43
4	47
4	50
4	54
3	45
4	48
2	46
6	49
5	50
6	50
2	48
4	46
6	46
5	48
2	51
4	47
3	44
2	43
5	44
6	45
2	46
6	44
7	42
2	42
5	43
3	47
5	44
5	48
3	54
2	49
3	43
2	40
2	37
3	35
2	33
5	38
2	38
2	38
2	39
2	42
3	44
2	40
5	42
5	39
3	37
5	36
3	36
4	39
2	41
4	43
4	39
4	42
3	41
6	39
3	43
4	37
4	36
2	41
1	36
4	44
3	40
5	38
4	38
4	41
5	39
5	36
3	38
7	38
4	34
4	41
2	37
5	45
4	48
5	44
3	46
4	42
2	42
5	41
3	41
2	42
2	42
3	41
3	38
3	36
3	39
3	43
3	45
3	43
5	40
2	40
4	42
5	42
3	43
5	42
5	44
3	41
3	43
1	42
5	43
2	43
4	38
6	41
4	44
3	43
4	44
3	45
7	44
4	40
3	42
4	41
2	43
3	46
1	43
3	44
5	44
6	41
3	46
3	46
6	48
3	51
3	44
3	39
5	36
2	38
6	38
6	38
4	43
5	42
5	41
4	45
2	40
2	44
6	42
5	41
4	40
5	45
1	42
3	44
6	42
5	38
2	37
4	38
3	42
4	44
4	38
3	38
4	36
3	36
7	40
6	40
3	42
3	45
9	44
3	44
4	39
3	40
2	37
2	37
2	34
4	40
6	40
4	35
4	39
3	42
3	41
5	37
2	37
3	38
6	40
5	39
5	36
3	39
5	43
5	42
5	44
3	42
5	38
3	37
6	39
7	36
4	35
4	39
5	38
3	40
5	39
4	45
4	44
5	51
6	48
4	49
3	44
5	41
3	43
4	40
4	40
3	40
2	42
6	40
4	37
4	38
4	37
6	43
2	45
2	44
3	42
6	42
6	41
4	41
8	47
2	51
4	49
4	49
3	43
3	43
5	43
4	42
5	47
4	49
3	46
7	47
3	42
5	39
4	40
4	42
3	40
5	40
3	40
3	44
3	45
6	48
4	49
3	45
4	46
4	48
5	52
4	51
6	52
6	45
2	46
4	49
5	46
4	47
4	48
5	48
3	49
2	49
4	49
5	50
3	53
2	57
8	58
4	58
5	57
4	53
4	54
5	53
4	52
4	46
3	47
6	53
6	53
2	56
6	55
7	58
6	57
3	55
5	50
5	49
2	52
4	50
5	53
4	54
4	51
6	56
7	55
3	51
5	51
3	51
5	47
6	46
6	47
5	50
2	53
4	52
3	49
3	49
5	47
2	46
5	48
6	47
2	50
2	53
4	54
3	55
6	57
5	56
3	55
6	56
5	49
2	47
3	49
5	54
3	53
6	49
4	55
5	58
4	62
6	58
6	58
10	57
3	55
5	60
4	56
2	52
5	52
3	54
2	51
3	51
4	48
4	52
3	53
4	51
5	49
6	46
5	43
4	41
4	43
5	42
2	40
3	43
6	42
5	43
7	41
7	41
3	42
2	39
6	42
5	44
6	48
3	52
7	49
4	47
6	49
5	50
6	46
6	48
4	48
6	43
3	49
5	49
3	51
2	47
5	45
6	43
5	44
4	41
4	42
1	47
4	48
4	47
3	44
5	42
3	41
3	45
6	48
6	42
2	42
4	37
5	37
4	38
3	36
4	33
6	34
6	36
8	37
4	36
3	40
4	40
6	41
7	39
4	43
9	45
4	41
6	42
4	41
5	40
5	43
6	45
4	43
3	47
3	49
4	47
4	50
7	49
4	49
7	44
2	43
2	41
3	43
7	46
6	41
2	42
5	41
6	41
4	42
5	41
5	41
6	41
5	39
6	46
4	47
7	50
4	47
6	47
6	50
5	46
5	41
6	40
7	41
3	41
4	45
6	49
4	47
5	48
9	46
7	50
4	49
3	49
3	49
5	49
4	47
4	46
5	44
8	49
4	50
3	52
5	53
5	48
3	49
7	51
5	53
4	54
5	50
3	49
6	46
5	43
6	42
5	44
7	43
4	46
6	45
6	44
5	45
4	45
7	46
6	47
4	49
5	43
5	42
5	42
4	41
3	43
3	39
7	36
6	39
6	52
5	51
3	49
6	45
4	45
7	43
3	46
7	45
4	46
6	47
5	41
4	39
5	36
2	34
5	39
4	39
6	40
7	36
5	37
2	35
4	33
4	34
7	32
5	34
7	36
4	34
4	33
7	35
3	37
3	32
6	35
5	36
6	38
8	37
5	38
6	43
9	40
5	39
7	40
6	45
6	45
8	46
5	50
7	50
5	51
6	48
5	48
5	48
5	45
6	48
6	47
4	49
4	44
3	45
4	44
7	43
9	44
3	45
5	46
5	43
7	46
3	48
5	45
5	45
4	43
3	45
5	44
4	43
3	44
6	46
5	46
3	45
3	49
4	47
4	49
5	48
5	49
3	50
7	48
4	49
6	49
6	45
5	46
4	45
4	44
6	43
6	44
5	41
3	39
5	39
6	43
3	45
4	45
4	45
5	50
5	49
3	46
6	47
6	45
5	43
5	42
4	50
5	45
6	46
4	47
9	46
4	47
4	54
4	55
5	52
7	51
6	51
5	51
5	49
4	47
6	50
4	49
6	48
5	45
3	41
7	38
6	35
6	35
5	38
7	40
5	44
3	42
3	42
6	43
3	49
5	49
8	46
6	52
4	52
5	46
5	48
6	50
6	48
8	45
6	46
9	47
4	49
4	44
7	51
7	48
6	50
5	49
6	47
6	49
4	52
5	47
6	52
3	52
5	54
7	52
5	48
6	51
4	48
2	52
6	51
5	48
6	48
9	48
6	49
6	50
5	43
6	45
5	46
6	43
6	44
4	47
7	45
3	44
4	48
4	46
3	47
6	49
8	49
4	51
2	52
5	52
7	49
4	54
6	50
3	49
8	49
4	48
6	49
4	53
3	56
5	48
4	50
5	53
6	55
5	53
6	54
4	54
6	53
5	51
4	53
4	52
5	50
4	55
5	57
5	52
4	53
5	51
5	52
6	51
4	49
6	47
5	45
